timestamp,node_id,day_ahead_price,intraday_price
2022-01-13 18:00:00,AP-02,2.0186,2.0416
2022-01-13 18:00:00,AP-03,2.0846,2.1164
2022-01-13 18:00:00,AP-04,2.1206,2.1437
2022-01-13 18:00:00,AP-05,2.1823,2.1785
2022-01-13 19:00:00,AP-HUB,1.9505,1.9276
2022-01-13 19:00:00,AP-01,1.82,1.8182
2022-01-13 19:00:00,AP-02,1.897,1.8818
2022-01-13 19:00:00,AP-03,1.9167,1.909
2022-01-13 19:00:00,AP-04,2.0171,2.0228
2022-01-13 19:00:00,AP-05,2.0266,1.9928
2022-01-13 20:00:00,AP-HUB,2.0512,2.0481
2022-01-13 20:00:00,AP-01,1.9085,1.9236
2022-01-13 20:00:00,AP-02,1.9759,1.9542
2022-01-13 20:00:00,AP-03,2.0031,1.9978
2022-01-13 20:00:00,AP-04,2.0477,2.0562
2022-01-13 20:00:00,AP-05,2.1088,2.109
2022-01-13 21:00:00,AP-HUB,2.1441,2.172
2022-01-13 21:00:00,AP-01,2.0017,2.0124
2022-01-13 21:00:00,AP-02,2.0703,2.0555
2022-01-13 21:00:00,AP-03,2.0941,2.1037
2022-01-13 21:00:00,AP-04,2.1842,2.158
2022-01-13 21:00:00,AP-05,2.1927,2.1801
2022-01-13 22:00:00,AP-HUB,2.3212,2.3373
2022-01-13 22:00:00,AP-01,2.2392,2.2223
2022-01-13 22:00:00,AP-02,2.1793,2.1789
2022-01-13 22:00:00,AP-03,2.2945,2.3366
2022-01-13 22:00:00,AP-04,2.3358,2.3481
2022-01-13 22:00:00,AP-05,2.3867,2.3807
2022-01-13 23:00:00,AP-HUB,2.5372,2.542
2022-01-13 23:00:00,AP-01,2.4074,2.431
2022-01-13 23:00:00,AP-02,2.4819,2.4475
2022-01-13 23:00:00,AP-03,2.5319,2.503
2022-01-13 23:00:00,AP-04,2.5684,2.5704
2022-01-13 23:00:00,AP-05,2.5989,2.6183
2022-01-14 00:00:00,AP-HUB,2.5668,2.5295
2022-01-14 00:00:00,AP-01,2.418,2.3867
2022-01-14 00:00:00,AP-02,2.47,2.4501
2022-01-14 00:00:00,AP-03,2.5363,2.5463
2022-01-14 00:00:00,AP-04,2.6095,2.5887
2022-01-14 00:00:00,AP-05,2.6558,2.6935
2022-01-14 01:00:00,AP-HUB,2.6901,2.7026
2022-01-14 01:00:00,AP-01,2.578,2.581
2022-01-14 01:00:00,AP-02,2.6195,2.634
2022-01-14 01:00:00,AP-03,2.6344,2.6143
2022-01-14 01:00:00,AP-04,2.7026,2.698
2022-01-14 01:00:00,AP-05,2.7433,2.7731
2022-01-14 02:00:00,AP-HUB,3.0089,3.0637
2022-01-14 02:00:00,AP-01,2.8754,2.8648
2022-01-14 02:00:00,AP-02,2.9228,2.9402
2022-01-14 02:00:00,AP-03,3.0169,2.9925
2022-01-14 02:00:00,AP-04,3.0237,2.9921
2022-01-14 02:00:00,AP-05,3.0919,3.078
2022-01-14 03:00:00,AP-HUB,3.0851,3.0563
2022-01-14 03:00:00,AP-01,2.9433,2.9441
2022-01-14 03:00:00,AP-02,3.0316,3.0165
2022-01-14 03:00:00,AP-03,3.0659,3.0518
2022-01-14 03:00:00,AP-04,3.0815,3.1131
2022-01-14 03:00:00,AP-05,3.1973,3.2418
2022-01-14 04:00:00,AP-HUB,3.1466,3.1463
2022-01-14 04:00:00,AP-01,3.0019,2.9782
2022-01-14 04:00:00,AP-02,3.0887,3.0807
2022-01-14 04:00:00,AP-03,3.115,3.1304
2022-01-14 04:00:00,AP-04,3.1622,3.1332
2022-01-14 04:00:00,AP-05,3.2528,3.2606
2022-01-14 05:00:00,AP-HUB,3.2638,3.2407
2022-01-14 05:00:00,AP-01,3.1558,3.1623
2022-01-14 05:00:00,AP-02,3.1816,3.2122
2022-01-14 05:00:00,AP-03,3.2374,3.2344
2022-01-14 05:00:00,AP-04,3.2923,3.2826
2022-01-14 05:00:00,AP-05,3.3303,3.3191
2022-01-14 06:00:00,AP-HUB,3.1173,3.1107
2022-01-14 06:00:00,AP-01,3.0032,2.988
2022-01-14 06:00:00,AP-02,3.0402,3.0234
2022-01-14 06:00:00,AP-03,3.1322,3.163
2022-01-14 06:00:00,AP-04,3.167,3.1605
2022-01-14 06:00:00,AP-05,3.1694,3.1687
2022-01-14 07:00:00,AP-HUB,3.4488,3.4353
2022-01-14 07:00:00,AP-01,3.3247,3.321
2022-01-14 07:00:00,AP-02,3.3334,3.3445
2022-01-14 07:00:00,AP-03,3.3743,3.3498
2022-01-14 07:00:00,AP-04,3.437,3.456
2022-01-14 07:00:00,AP-05,3.5015,3.4609
2022-01-14 08:00:00,AP-HUB,3.2191,3.2588
2022-01-14 08:00:00,AP-01,3.1153,3.1279
2022-01-14 08:00:00,AP-02,3.1182,3.0808
2022-01-14 08:00:00,AP-03,3.1676,3.1597
2022-01-14 08:00:00,AP-04,3.2626,3.222
2022-01-14 08:00:00,AP-05,3.2724,3.2627
2022-01-14 09:00:00,AP-HUB,3.1087,3.1128
2022-01-14 09:00:00,AP-01,2.9685,2.9533
2022-01-14 09:00:00,AP-02,3.0028,3.0137
2022-01-14 09:00:00,AP-03,3.0779,3.0965
2022-01-14 09:00:00,AP-04,3.1362,3.143
2022-01-14 09:00:00,AP-05,3.191,3.1918
2022-01-14 10:00:00,AP-HUB,3.0628,3.115
2022-01-14 10:00:00,AP-01,2.964,2.931
2022-01-14 10:00:00,AP-02,2.9812,2.9719
2022-01-14 10:00:00,AP-03,3.0475,3.0695
2022-01-14 10:00:00,AP-04,3.0526,3.0549
2022-01-14 10:00:00,AP-05,3.166,3.1507
2022-01-14 11:00:00,AP-HUB,2.9386,2.914
2022-01-14 11:00:00,AP-01,2.8195,2.8308
2022-01-14 11:00:00,AP-02,2.8624,2.8403
2022-01-14 11:00:00,AP-03,2.933,2.9206
2022-01-14 11:00:00,AP-04,2.9647,2.9917
2022-01-14 11:00:00,AP-05,2.9721,2.996
2022-01-14 12:00:00,AP-HUB,2.6494,2.6575
2022-01-14 12:00:00,AP-01,2.5076,2.4942
2022-01-14 12:00:00,AP-02,2.5984,2.6149
2022-01-14 12:00:00,AP-03,2.5965,2.6076
2022-01-14 12:00:00,AP-04,2.6927,2.703
2022-01-14 12:00:00,AP-05,2.7234,2.7487
2022-01-14 13:00:00,AP-HUB,2.5212,2.5481
2022-01-14 13:00:00,AP-01,2.3526,2.3382
2022-01-14 13:00:00,AP-02,2.4223,2.428
2022-01-14 13:00:00,AP-03,2.4854,2.49
2022-01-14 13:00:00,AP-04,2.5739,2.5774
2022-01-14 13:00:00,AP-05,2.5851,2.5827
2022-01-14 14:00:00,AP-HUB,2.6263,2.5953
2022-01-14 14:00:00,AP-01,2.5209,2.5246
2022-01-14 14:00:00,AP-02,2.543,2.542
2022-01-14 14:00:00,AP-03,2.5837,2.5862
2022-01-14 14:00:00,AP-04,2.6558,2.6802
2022-01-14 14:00:00,AP-05,2.7065,2.6738
2022-01-14 15:00:00,AP-HUB,2.5958,2.613
2022-01-14 15:00:00,AP-01,2.4727,2.4783
2022-01-14 15:00:00,AP-02,2.5095,2.5316
2022-01-14 15:00:00,AP-03,2.5651,2.5358
2022-01-14 15:00:00,AP-04,2.6012,2.6422
2022-01-14 15:00:00,AP-05,2.6746,2.6293
2022-01-14 16:00:00,AP-HUB,2.6297,2.602
2022-01-14 16:00:00,AP-01,2.5039,2.4931
2022-01-14 16:00:00,AP-02,2.5572,2.5582
2022-01-14 16:00:00,AP-03,2.5976,2.5877
2022-01-14 16:00:00,AP-04,2.6651,2.6568
2022-01-14 16:00:00,AP-05,2.6769,2.689
2022-01-14 17:00:00,AP-HUB,2.4073,2.4075
2022-01-14 17:00:00,AP-01,2.2552,2.2635
2022-01-14 17:00:00,AP-02,2.326,2.3467
2022-01-14 17:00:00,AP-03,2.3994,2.417
2022-01-14 17:00:00,AP-04,2.4346,2.4303
2022-01-14 17:00:00,AP-05,2.4813,2.4671
2022-01-14 18:00:00,AP-HUB,1.9791,1.9331
2022-01-14 18:00:00,AP-01,1.8199,1.8233
2022-01-14 18:00:00,AP-02,1.9074,1.9433
2022-01-14 18:00:00,AP-03,1.9623,1.9415
2022-01-14 18:00:00,AP-04,2.0072,2.0215
2022-01-14 18:00:00,AP-05,2.0724,2.0647
2022-01-14 19:00:00,AP-HUB,2.0429,2.0726
2022-01-14 19:00:00,AP-01,1.9062,1.8742
2022-01-14 19:00:00,AP-02,1.9667,1.9718
2022-01-14 19:00:00,AP-03,2.0275,2.0072
2022-01-14 19:00:00,AP-04,2.085,2.064
2022-01-14 19:00:00,AP-05,2.1012,2.0831
2022-01-14 20:00:00,AP-HUB,1.9667,2.0254
2022-01-14 20:00:00,AP-01,1.8524,1.857
2022-01-14 20:00:00,AP-02,1.9183,1.905
2022-01-14 20:00:00,AP-03,1.9221,1.9259
2022-01-14 20:00:00,AP-04,1.9858,1.9971
2022-01-14 20:00:00,AP-05,2.0676,2.0816
2022-01-14 21:00:00,AP-HUB,2.2233,2.2617
2022-01-14 21:00:00,AP-01,2.109,2.1189
2022-01-14 21:00:00,AP-02,2.1518,2.1603
2022-01-14 21:00:00,AP-03,2.1908,2.1683
2022-01-14 21:00:00,AP-04,2.2667,2.2541
2022-01-14 21:00:00,AP-05,2.3268,2.3162
2022-01-14 22:00:00,AP-HUB,2.2598,2.2681
2022-01-14 22:00:00,AP-01,2.1236,2.1247
2022-01-14 22:00:00,AP-02,2.196,2.2004
2022-01-14 22:00:00,AP-03,2.2296,2.2566
2022-01-14 22:00:00,AP-04,2.2894,2.2718
2022-01-14 22:00:00,AP-05,2.3882,2.4079
2022-01-14 23:00:00,AP-HUB,2.4898,2.5074
2022-01-14 23:00:00,AP-01,2.3651,2.3522
2022-01-14 23:00:00,AP-02,2.4257,2.4089
2022-01-14 23:00:00,AP-03,2.4724,2.4989
2022-01-14 23:00:00,AP-04,2.542,2.5642
2022-01-14 23:00:00,AP-05,2.5392,2.5166
2022-01-15 00:00:00,AP-HUB,2.5414,2.551
2022-01-15 00:00:00,AP-01,2.4499,2.4476
2022-01-15 00:00:00,AP-02,2.4457,2.4497
2022-01-15 00:00:00,AP-03,2.5285,2.5178
2022-01-15 00:00:00,AP-04,2.546,2.5527
2022-01-15 00:00:00,AP-05,2.582,2.5714
2022-01-15 01:00:00,AP-HUB,2.8391,2.8419
2022-01-15 01:00:00,AP-01,2.7197,2.7089
2022-01-15 01:00:00,AP-02,2.7451,2.706
2022-01-15 01:00:00,AP-03,2.797,2.8105
2022-01-15 01:00:00,AP-04,2.8663,2.8454
2022-01-15 01:00:00,AP-05,2.9476,2.9559
2022-01-15 02:00:00,AP-HUB,2.9397,2.9277
2022-01-15 02:00:00,AP-01,2.825,2.831
2022-01-15 02:00:00,AP-02,2.866,2.8422
2022-01-15 02:00:00,AP-03,2.9427,2.9399
2022-01-15 02:00:00,AP-04,3.0089,2.992
2022-01-15 02:00:00,AP-05,2.9937,2.9799
2022-01-15 03:00:00,AP-HUB,2.9751,2.9621
2022-01-15 03:00:00,AP-01,2.8393,2.8227
2022-01-15 03:00:00,AP-02,2.898,2.9064
2022-01-15 03:00:00,AP-03,2.9666,2.9926
2022-01-15 03:00:00,AP-04,3.0146,3.0126
2022-01-15 03:00:00,AP-05,3.0696,3.0548
2022-01-15 04:00:00,AP-HUB,3.1726,3.213
2022-01-15 04:00:00,AP-01,3.0752,3.0793
2022-01-15 04:00:00,AP-02,3.0924,3.1527
2022-01-15 04:00:00,AP-03,3.1573,3.1352
2022-01-15 04:00:00,AP-04,3.2031,3.2039
2022-01-15 04:00:00,AP-05,3.2537,3.2819
2022-01-15 05:00:00,AP-HUB,3.3244,3.3153
2022-01-15 05:00:00,AP-01,3.2348,3.2638
2022-01-15 05:00:00,AP-02,3.2796,3.2632
2022-01-15 05:00:00,AP-03,3.2939,3.3257
2022-01-15 05:00:00,AP-04,3.3224,3.3185
2022-01-15 05:00:00,AP-05,3.377,3.3606
2022-01-15 06:00:00,AP-HUB,3.2032,3.1685
2022-01-15 06:00:00,AP-01,3.1037,3.1187
2022-01-15 06:00:00,AP-02,3.1238,3.111
2022-01-15 06:00:00,AP-03,3.1694,3.2271
2022-01-15 06:00:00,AP-04,3.2246,3.2596
2022-01-15 06:00:00,AP-05,3.282,3.295
2022-01-15 07:00:00,AP-HUB,3.0408,3.0394
2022-01-15 07:00:00,AP-01,2.9456,2.9489
2022-01-15 07:00:00,AP-02,2.9688,2.9692
2022-01-15 07:00:00,AP-03,3.0013,2.9902
2022-01-15 07:00:00,AP-04,3.0686,3.0866
2022-01-15 07:00:00,AP-05,3.1528,3.1718
2022-01-15 08:00:00,AP-HUB,2.8357,2.8396
2022-01-15 08:00:00,AP-01,2.7042,2.7004
2022-01-15 08:00:00,AP-02,2.757,2.7568
2022-01-15 08:00:00,AP-03,2.811,2.819
2022-01-15 08:00:00,AP-04,2.8765,2.8817
2022-01-15 08:00:00,AP-05,2.9462,2.9166
2022-01-15 09:00:00,AP-HUB,2.9827,2.9557
2022-01-15 09:00:00,AP-01,2.8715,2.9226
2022-01-15 09:00:00,AP-02,2.8795,2.887
2022-01-15 09:00:00,AP-03,2.9609,2.9828
2022-01-15 09:00:00,AP-04,2.9987,3.0195
2022-01-15 09:00:00,AP-05,3.0544,3.0415
2022-01-15 10:00:00,AP-HUB,3.0028,3.003
2022-01-15 10:00:00,AP-01,2.8587,2.8473
2022-01-15 10:00:00,AP-02,2.9171,2.9123
2022-01-15 10:00:00,AP-03,2.9707,2.963
2022-01-15 10:00:00,AP-04,3.0206,2.9961
2022-01-15 10:00:00,AP-05,3.0861,3.0731
2022-01-15 11:00:00,AP-HUB,2.8293,2.8447
2022-01-15 11:00:00,AP-01,2.7075,2.6857
2022-01-15 11:00:00,AP-02,2.7989,2.7856
2022-01-15 11:00:00,AP-03,2.804,2.7848
2022-01-15 11:00:00,AP-04,2.8865,2.8572
2022-01-15 11:00:00,AP-05,2.9248,2.9067
2022-01-15 12:00:00,AP-HUB,2.6399,2.6457
2022-01-15 12:00:00,AP-01,2.5196,2.5074
2022-01-15 12:00:00,AP-02,2.5583,2.5372
2022-01-15 12:00:00,AP-03,2.6261,2.6534
2022-01-15 12:00:00,AP-04,2.6852,2.6942
2022-01-15 12:00:00,AP-05,2.7379,2.7597
2022-01-15 13:00:00,AP-HUB,2.437,2.4119
2022-01-15 13:00:00,AP-01,2.3555,2.3572
2022-01-15 13:00:00,AP-02,2.3899,2.4024
2022-01-15 13:00:00,AP-03,2.4178,2.4334
2022-01-15 13:00:00,AP-04,2.4861,2.4926
2022-01-15 13:00:00,AP-05,2.5341,2.5534
2022-01-15 14:00:00,AP-HUB,2.2363,2.2124
2022-01-15 14:00:00,AP-01,2.0854,2.1171
2022-01-15 14:00:00,AP-02,2.1616,2.1631
2022-01-15 14:00:00,AP-03,2.2,2.1685
2022-01-15 14:00:00,AP-04,2.2561,2.2785
2022-01-15 14:00:00,AP-05,2.3239,2.3071
2022-01-15 15:00:00,AP-HUB,2.2103,2.1973
2022-01-15 15:00:00,AP-01,2.0808,2.0689
2022-01-15 15:00:00,AP-02,2.1037,2.1112
2022-01-15 15:00:00,AP-03,2.199,2.2066
2022-01-15 15:00:00,AP-04,2.1859,2.2114
2022-01-15 15:00:00,AP-05,2.2673,2.2407
2022-01-15 16:00:00,AP-HUB,2.0333,2.0068
2022-01-15 16:00:00,AP-01,1.9116,1.9363
2022-01-15 16:00:00,AP-02,1.9681,1.987
2022-01-15 16:00:00,AP-03,2.0312,2.036
2022-01-15 16:00:00,AP-04,2.0697,2.0946
2022-01-15 16:00:00,AP-05,2.1146,2.1633
2022-01-15 17:00:00,AP-HUB,2.0034,1.9883
2022-01-15 17:00:00,AP-01,1.8808,1.8491
2022-01-15 17:00:00,AP-02,1.9403,1.9289
2022-01-15 17:00:00,AP-03,1.979,1.999
2022-01-15 17:00:00,AP-04,2.0183,2.016
2022-01-15 17:00:00,AP-05,2.0558,2.0324
2022-01-15 18:00:00,AP-HUB,1.9683,1.9329
2022-01-15 18:00:00,AP-01,1.823,1.8128
2022-01-15 18:00:00,AP-02,1.8983,1.9141
2022-01-15 18:00:00,AP-03,1.9597,1.9505
2022-01-15 18:00:00,AP-04,1.9829,1.9754
2022-01-15 18:00:00,AP-05,2.0466,2.0287
2022-01-15 19:00:00,AP-HUB,2.1311,2.1226
2022-01-15 19:00:00,AP-01,2.0398,1.992
2022-01-15 19:00:00,AP-02,2.0624,2.0146
2022-01-15 19:00:00,AP-03,2.1032,2.0949
2022-01-15 19:00:00,AP-04,2.1447,2.1529
2022-01-15 19:00:00,AP-05,2.2065,2.2023
2022-01-15 20:00:00,AP-HUB,2.0188,2.0088
2022-01-15 20:00:00,AP-01,1.8987,1.8729
2022-01-15 20:00:00,AP-02,1.956,1.9943
2022-01-15 20:00:00,AP-03,1.9863,1.9906
2022-01-15 20:00:00,AP-04,2.0248,2.0223
2022-01-15 20:00:00,AP-05,2.1146,2.1083
2022-01-15 21:00:00,AP-HUB,2.0779,2.078
2022-01-15 21:00:00,AP-01,1.9667,1.9496
2022-01-15 21:00:00,AP-02,1.9831,1.9686
2022-01-15 21:00:00,AP-03,2.0532,2.0528
2022-01-15 21:00:00,AP-04,2.0846,2.0991
2022-01-15 21:00:00,AP-05,2.1731,2.166
2022-01-15 22:00:00,AP-HUB,2.3526,2.3669
2022-01-15 22:00:00,AP-01,2.2533,2.2521
2022-01-15 22:00:00,AP-02,2.2481,2.2654
2022-01-15 22:00:00,AP-03,2.3369,2.3087
2022-01-15 22:00:00,AP-04,2.3806,2.3971
2022-01-15 22:00:00,AP-05,2.4592,2.4657
2022-01-15 23:00:00,AP-HUB,2.3474,2.3488
2022-01-15 23:00:00,AP-01,2.2007,2.1867
2022-01-15 23:00:00,AP-02,2.2773,2.3025
2022-01-15 23:00:00,AP-03,2.3474,2.3579
2022-01-15 23:00:00,AP-04,2.3882,2.3805
2022-01-15 23:00:00,AP-05,2.4181,2.4012
2022-01-16 00:00:00,AP-HUB,2.7167,2.7522
2022-01-16 00:00:00,AP-01,2.5612,2.5575
2022-01-16 00:00:00,AP-02,2.6396,2.6298
2022-01-16 00:00:00,AP-03,2.6905,2.7028
2022-01-16 00:00:00,AP-04,2.7332,2.7509
2022-01-16 00:00:00,AP-05,2.7472,2.713
2022-01-16 01:00:00,AP-HUB,2.6724,2.6707
2022-01-16 01:00:00,AP-01,2.5608,2.5662
2022-01-16 01:00:00,AP-02,2.5854,2.5814
2022-01-16 01:00:00,AP-03,2.6712,2.6669
2022-01-16 01:00:00,AP-04,2.7181,2.7355
2022-01-16 01:00:00,AP-05,2.7692,2.7806
2022-01-16 02:00:00,AP-HUB,2.9702,2.9424
2022-01-16 02:00:00,AP-01,2.8628,2.8385
2022-01-16 02:00:00,AP-02,2.9261,2.9515
2022-01-16 02:00:00,AP-03,2.9573,2.9798
2022-01-16 02:00:00,AP-04,2.9624,2.9516
2022-01-16 02:00:00,AP-05,3.0415,3.0645
2022-01-16 03:00:00,AP-HUB,3.3291,3.3177
2022-01-16 03:00:00,AP-01,3.1703,3.1275
2022-01-16 03:00:00,AP-02,3.251,3.249
2022-01-16 03:00:00,AP-03,3.3282,3.3361
2022-01-16 03:00:00,AP-04,3.3512,3.3418
2022-01-16 03:00:00,AP-05,3.3923,3.3965
2022-01-16 04:00:00,AP-HUB,2.9248,2.9168
2022-01-16 04:00:00,AP-01,2.8055,2.8264
2022-01-16 04:00:00,AP-02,2.8627,2.8553
2022-01-16 04:00:00,AP-03,2.9322,2.9196
2022-01-16 04:00:00,AP-04,2.9394,2.9582
2022-01-16 04:00:00,AP-05,3.0212,2.9979
2022-01-16 05:00:00,AP-HUB,3.2434,3.2397
2022-01-16 05:00:00,AP-01,3.1098,3.1084
2022-01-16 05:00:00,AP-02,3.1768,3.1347
2022-01-16 05:00:00,AP-03,3.221,3.2143
2022-01-16 05:00:00,AP-04,3.2399,3.2198
2022-01-16 05:00:00,AP-05,3.3033,3.3041
2022-01-16 06:00:00,AP-HUB,3.1526,3.1401
2022-01-16 06:00:00,AP-01,3.008,2.9921
2022-01-16 06:00:00,AP-02,3.0905,3.0751
2022-01-16 06:00:00,AP-03,3.1137,3.1188
2022-01-16 06:00:00,AP-04,3.1544,3.1562
2022-01-16 06:00:00,AP-05,3.2284,3.2255
2022-01-16 07:00:00,AP-HUB,3.1796,3.1497
2022-01-16 07:00:00,AP-01,3.054,3.0395
2022-01-16 07:00:00,AP-02,3.0604,3.0811
2022-01-16 07:00:00,AP-03,3.1752,3.164
2022-01-16 07:00:00,AP-04,3.2131,3.198
2022-01-16 07:00:00,AP-05,3.2277,3.2525
2022-01-16 08:00:00,AP-HUB,3.1818,3.1996
2022-01-16 08:00:00,AP-01,3.0739,3.0566
2022-01-16 08:00:00,AP-02,3.0466,3.0739
2022-01-16 08:00:00,AP-03,3.1141,3.1049
2022-01-16 08:00:00,AP-04,3.1787,3.1616
2022-01-16 08:00:00,AP-05,3.285,3.3039
2022-01-16 09:00:00,AP-HUB,3.0895,3.1252
2022-01-16 09:00:00,AP-01,2.966,2.9736
2022-01-16 09:00:00,AP-02,3.0261,3.0021
2022-01-16 09:00:00,AP-03,3.0726,3.118
2022-01-16 09:00:00,AP-04,3.1001,3.1051
2022-01-16 09:00:00,AP-05,3.199,3.2198
2022-01-16 10:00:00,AP-HUB,2.9535,2.9326
2022-01-16 10:00:00,AP-01,2.8291,2.8218
2022-01-16 10:00:00,AP-02,2.866,2.8448
2022-01-16 10:00:00,AP-03,2.9211,2.9284
2022-01-16 10:00:00,AP-04,2.9397,2.9265
2022-01-16 10:00:00,AP-05,3.0237,3.0326
2022-01-16 11:00:00,AP-HUB,3.391,3.4
2022-01-16 11:00:00,AP-01,3.2671,3.2684
2022-01-16 11:00:00,AP-02,3.299,3.2941
2022-01-16 11:00:00,AP-03,3.3647,3.3635
2022-01-16 11:00:00,AP-04,3.4356,3.4254
2022-01-16 11:00:00,AP-05,3.4763,3.4348
2022-01-16 12:00:00,AP-HUB,3.0936,3.0994
2022-01-16 12:00:00,AP-01,2.9729,2.9553
2022-01-16 12:00:00,AP-02,3.0205,3.0267
2022-01-16 12:00:00,AP-03,3.0235,3.0302
2022-01-16 12:00:00,AP-04,3.1039,3.0575
2022-01-16 12:00:00,AP-05,3.1332,3.1131
2022-01-16 13:00:00,AP-HUB,3.0482,3.0902
2022-01-16 13:00:00,AP-01,2.9286,2.9725
2022-01-16 13:00:00,AP-02,2.9899,2.9931
2022-01-16 13:00:00,AP-03,3.0359,2.9976
2022-01-16 13:00:00,AP-04,3.0637,3.0347
2022-01-16 13:00:00,AP-05,3.1294,3.1566
2022-01-16 14:00:00,AP-HUB,2.7158,2.7288
2022-01-16 14:00:00,AP-01,2.5795,2.6266
2022-01-16 14:00:00,AP-02,2.6539,2.6613
2022-01-16 14:00:00,AP-03,2.7069,2.7084
2022-01-16 14:00:00,AP-04,2.6994,2.7143
2022-01-16 14:00:00,AP-05,2.7975,2.7824
2022-01-16 15:00:00,AP-HUB,2.1533,2.1715
2022-01-16 15:00:00,AP-01,2.0351,2.0348
2022-01-16 15:00:00,AP-02,2.116,2.1015
2022-01-16 15:00:00,AP-03,2.1114,2.14
2022-01-16 15:00:00,AP-04,2.1899,2.2027
2022-01-16 15:00:00,AP-05,2.2173,2.2065
2022-01-16 16:00:00,AP-HUB,2.0493,2.0568
2022-01-16 16:00:00,AP-01,1.9537,1.9297
2022-01-16 16:00:00,AP-02,1.9895,1.9977
2022-01-16 16:00:00,AP-03,2.0269,2.0406
2022-01-16 16:00:00,AP-04,2.0529,2.0642
2022-01-16 16:00:00,AP-05,2.1268,2.1321
2022-01-16 17:00:00,AP-HUB,1.9789,2.015
2022-01-16 17:00:00,AP-01,1.8503,1.8344
2022-01-16 17:00:00,AP-02,1.8991,1.894
2022-01-16 17:00:00,AP-03,1.9396,1.9584
2022-01-16 17:00:00,AP-04,2.0146,2.0024
2022-01-16 17:00:00,AP-05,2.0604,2.0513
2022-01-16 18:00:00,AP-HUB,2.0296,2.0033
2022-01-16 18:00:00,AP-01,1.9108,1.9128
2022-01-16 18:00:00,AP-02,1.9203,1.9134
2022-01-16 18:00:00,AP-03,2.0161,2.0298
2022-01-16 18:00:00,AP-04,2.0635,2.0572
2022-01-16 18:00:00,AP-05,2.082,2.0673
2022-01-16 19:00:00,AP-HUB,2.1133,2.1155
2022-01-16 19:00:00,AP-01,1.9892,2.0152
2022-01-16 19:00:00,AP-02,2.025,2.0466
2022-01-16 19:00:00,AP-03,2.0919,2.0968
2022-01-16 19:00:00,AP-04,2.1807,2.1658
2022-01-16 19:00:00,AP-05,2.2324,2.2145
2022-01-16 20:00:00,AP-HUB,2.0033,2.0114
2022-01-16 20:00:00,AP-01,1.849,1.8696
2022-01-16 20:00:00,AP-02,1.9436,1.9578
2022-01-16 20:00:00,AP-03,1.9741,1.9746
2022-01-16 20:00:00,AP-04,2.017,2.0013
2022-01-16 20:00:00,AP-05,2.0673,2.0511
2022-01-16 21:00:00,AP-HUB,2.2224,2.2387
2022-01-16 21:00:00,AP-01,2.1049,2.1251
2022-01-16 21:00:00,AP-02,2.1475,2.1705
2022-01-16 21:00:00,AP-03,2.2092,2.1619
2022-01-16 21:00:00,AP-04,2.2652,2.2364
2022-01-16 21:00:00,AP-05,2.3196,2.3175
2022-01-16 22:00:00,AP-HUB,2.2628,2.256
2022-01-16 22:00:00,AP-01,2.1507,2.1363
2022-01-16 22:00:00,AP-02,2.1856,2.2041
2022-01-16 22:00:00,AP-03,2.248,2.2058
2022-01-16 22:00:00,AP-04,2.2829,2.3077
2022-01-16 22:00:00,AP-05,2.3321,2.3298
2022-01-16 23:00:00,AP-HUB,2.6251,2.6283
2022-01-16 23:00:00,AP-01,2.4921,2.5107
2022-01-16 23:00:00,AP-02,2.562,2.5869
2022-01-16 23:00:00,AP-03,2.6134,2.6157
2022-01-16 23:00:00,AP-04,2.6592,2.6422
2022-01-16 23:00:00,AP-05,2.7243,2.7393
2022-01-17 00:00:00,AP-HUB,2.6326,2.6155
2022-01-17 00:00:00,AP-01,2.5059,2.5194
2022-01-17 00:00:00,AP-02,2.5512,2.5506
2022-01-17 00:00:00,AP-03,2.5849,2.6098
2022-01-17 00:00:00,AP-04,2.6617,2.6343
2022-01-17 00:00:00,AP-05,2.7253,2.7346
2022-01-17 01:00:00,AP-HUB,2.7884,2.7715
2022-01-17 01:00:00,AP-01,2.6804,2.6903
2022-01-17 01:00:00,AP-02,2.717,2.7047
2022-01-17 01:00:00,AP-03,2.8162,2.7933
2022-01-17 01:00:00,AP-04,2.7897,2.8191
2022-01-17 01:00:00,AP-05,2.8819,2.8559
2022-01-17 02:00:00,AP-HUB,2.7652,2.7857
2022-01-17 02:00:00,AP-01,2.6413,2.658
2022-01-17 02:00:00,AP-02,2.6623,2.6524
2022-01-17 02:00:00,AP-03,2.7532,2.7354
2022-01-17 02:00:00,AP-04,2.8132,2.8183
2022-01-17 02:00:00,AP-05,2.8235,2.8525
2022-01-17 03:00:00,AP-HUB,3.1386,3.1644
2022-01-17 03:00:00,AP-01,3.0237,3.0395
2022-01-17 03:00:00,AP-02,3.0653,3.0564
2022-01-17 03:00:00,AP-03,3.1218,3.141
2022-01-17 03:00:00,AP-04,3.1728,3.2164
2022-01-17 03:00:00,AP-05,3.223,3.1966
2022-01-17 04:00:00,AP-HUB,3.2482,3.2625
2022-01-17 04:00:00,AP-01,3.1443,3.1357
2022-01-17 04:00:00,AP-02,3.1582,3.1715
2022-01-17 04:00:00,AP-03,3.2215,3.2275
2022-01-17 04:00:00,AP-04,3.2879,3.2944
2022-01-17 04:00:00,AP-05,3.3392,3.3403
2022-01-17 05:00:00,AP-HUB,3.267,3.2798
